source,target,code,order,notes
"/downloads/statistics/mojstats/foi","https://aka.justice.gov.uk/downloads/statistics/mojstats/foi",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/mojstats/foi/*","https://aka.justice.gov.uk/downloads/statistics/mojstats/foi/*",301,920,"Legacy: admiralty, family division and foi"
"/foi","https://aka.justice.gov.uk/foi",301,920,"Legacy: admiralty, family division and foi"
"/foi/*","https://aka.justice.gov.uk/foi/*",301,920,"Legacy: admiralty, family division and foi"
"/global/foi-requests","https://aka.justice.gov.uk/global/foi-requests",301,920,"Legacy: admiralty, family division and foi"
"/global/foi-requests/*","https://aka.justice.gov.uk/global/foi-requests/*",301,920,"Legacy: admiralty, family division and foi"
"/guidance/courts-and-tribunals/courts/family-division","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/family-division",301,920,"Legacy: admiralty, family division and foi"
"/guidance/courts-and-tribunals/courts/family-division/*","https://aka.justice.gov.uk/guidance/courts-and-tribunals/courts/family-division/*",301,920,"Legacy: admiralty, family division and foi"
"/guidance/datasharing","https://aka.justice.gov.uk/guidance/datasharing",301,920,"Legacy: admiralty, family division and foi"
"/guidance/datasharing/*","https://aka.justice.gov.uk/guidance/datasharing/*",301,920,"Legacy: admiralty, family division and foi"
"/guidance/docs/foi","https://aka.justice.gov.uk/guidance/docs/foi",301,920,"Legacy: admiralty, family division and foi"
"/guidance/docs/foi/*","https://aka.justice.gov.uk/guidance/docs/foi/*",301,920,"Legacy: admiralty, family division and foi"
"/guidance/foi","https://aka.justice.gov.uk/guidance/foi",301,920,"Legacy: admiralty, family division and foi"
"/guidance/foi/*","https://aka.justice.gov.uk/guidance/foi/*",301,920,"Legacy: admiralty, family division and foi"
"/guidance/freedom-of-information","https://aka.justice.gov.uk/guidance/freedom-of-information",301,920,"Legacy: admiralty, family division and foi"
"/guidance/freedom-of-information/*","https://aka.justice.gov.uk/guidance/freedom-of-information/*",301,920,"Legacy: admiralty, family division and foi"
"/guidance/guidancefoi.htm","https://aka.justice.gov.uk/guidance/guidancefoi.htm",301,920,"Legacy: admiralty, family division and foi"
"/guidance/guidancefoi.htm/*","https://aka.justice.gov.uk/guidance/guidancefoi.htm/*",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights/data-protection","https://aka.justice.gov.uk/information-access-rights/data-protection",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights/data-protection/*","https://aka.justice.gov.uk/information-access-rights/data-protection/*",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights/foi-guidance-for-practitioners","https://aka.justice.gov.uk/information-access-rights/foi-guidance-for-practitioners",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights/foi-guidance-for-practitioners/*","https://aka.justice.gov.uk/information-access-rights/foi-guidance-for-practitioners/*",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights/foi-requests","https://aka.justice.gov.uk/information-access-rights/foi-requests",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights/foi-requests/*","https://aka.justice.gov.uk/information-access-rights/foi-requests/*",301,920,"Legacy: admiralty, family division and foi"
